"compter","",144,132,4.735068,7,"ctpmero",7,IFV,None,0.076192,0.06468926553672316
"support","",144,141,4.66911,7,"stpruo",6,IFV,None,0.076192,0.07457627118644068
"commerce","",144,104,4.973479,8,"cmero",5,IFV,None,0.076192,0.07937853107344633
"moulage","",142,100,5.012699,7,"muelago",7,IFV,None,0.075134,0.08163841807909605
"thermique","",141,88,5.140533,9,"hitmeruq",8,IFV,None,0.074605,0.09322033898305085
"menuiserie","",141,129,4.758057,10,"simeunr",7,IFV,None,0.074605,0.08502824858757062
"présenter","presenter",140,136,4.705215,9,"stpren",6,IFV,None,0.074076,0.07175141242937853
"secourir","",140,114,4.881671,8,"scirueo",7,IFV,None,0.074076,0.09378531073446328
"bâtiment","batiment",139,108,4.935738,8,"itmenab",7,IFV,None,0.073546,0.08728813559322034
"accompagner","",138,115,4.872937,11,"cpmnegaro",9,IFV,None,0.073017,0.0824858757062147
"métal","metal",138,125,4.789556,5,"tmela",5,IFV,None,0.073017,0.08954802259887006
"besoin","",137,136,4.705215,6,"sineob",6,IFV,None,0.072488,0.07231638418079096
"gant","",137,135,4.712595,4,"ntga",4,IFV,None,0.072488,0.10141242937853108
"sport","",135,113,4.890482,5,"stpro",5,IFV,None,0.07143,0.08672316384180791
"dut","",135,135,4.712595,3,"dut",3,IFV,None,0.07143,0.08813559322033898
"lieu","",134,127,4.773682,4,"ieul",4,IFV,None,0.070901,0.07005649717514124
"délai","delai",133,132,4.735068,5,"diela",5,IFV,None,0.070372,0.07824858757062148
"atelier","",132,119,4.838746,7,"itrela",6,IFV,None,0.069843,0.0805084745762712
"anglais","",131,131,4.742672,7,"sianlg",6,IFV,None,0.069314,0.09180790960451977
"domicile","",131,122,4.813848,8,"dicmelo",7,IFV,None,0.069314,0.08757062146892655
