"marchandise","",116,94,5.074575,11,"dhscimrnea",10,IFV,None,0.061407,None
"charpente","",116,99,5.022750,9,"hctprena",8,IFV,None,0.061407,None
"quantification","",114,113,4.890482,14,"ictnuaqof",9,OFV,None,0.060348,None
"culinaire","",114,96,5.053521,9,"icnurlae",8,IFV,None,0.060348,None
"instrument","",114,90,5.118060,10,"sitnrume",8,IFV,None,0.060348,None
"école","ecole",114,90,5.118060,5,"ceol",4,IFV,None,0.060348,None
"patient","",114,105,4.963909,7,"itpnea",6,IFV,None,0.060348,None
"béton","beton",114,85,5.175218,5,"tneob",5,IFV,None,0.060348,None
"national","",114,98,5.032902,8,"itnlao",6,IFV,None,0.060348,None
"tôlerie","tolerie",114,111,4.908339,7,"itrelo",6,IFV,None,0.060348,None
"responsable","",113,107,4.945041,11,"sprenlaob",9,IFV,None,0.059819,None
"gérer","gerer",113,106,4.954430,5,"reg",3,IFV,None,0.059819,None
"condition","",113,111,4.908339,9,"dictno",6,IFV,None,0.059819,None
"appareillage","",112,88,5.140533,12,"iprelag",7,IFV,None,0.059290,None
"ébénisterie","ebenisterie",112,112,4.899371,11,"sitnerb",7,IFV,None,0.059290,None
"vêtement","vetement",112,91,5.107010,8,"vtmen",5,IFV,None,0.059290,None
"prestation","",112,108,4.935738,10,"sitprenao",9,IFV,None,0.059290,None
"situation","",111,109,4.926522,9,"sitnuao",7,IFV,None,0.058760,None
"patrimoine","",111,89,5.129233,10,"itprmneao",9,IFV,None,0.058760,None
"usinage","",110,88,5.140533,7,"sinuega",7,IFV,None,0.058231,None
"chef","",110,98,5.032902,4,"echf",4,IFV,None,0.058231,None
"individuel","",109,109,4.926522,10,"divnuel",7,IFV,None,0.057701,None
